child,label,id,definition,exact_synonym,related_synonym,alternative_id,db_xref,in_subset,obo_namespace,skos_exact_match,skos_narrow_match,comment,creation_date
http://purl.obolibrary.org/obo/DOID_0111288,psoriasis 8,DOID:0111288,A psoriasis that has_material_basis_in variation in a region on chromosome 16q. This region overlaps one that is associated with inflammatory bowel disease 1 disease.,PSORS8,,,MIM:610707,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111289,psoriasis 10,DOID:0111289,A psoriasis that has_material_basis_in variation in a region on chromosome 18p11.23.,PSORS10,,,MIM:612410,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111290,psoriasis 6,DOID:0111290,A psoriasis that has_material_basis_in variation in a region on chromosome 19p13 that includes BSG.,PSORS6,,,MIM:605364,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111291,psoriasis 12,DOID:0111291,A psoriasis that has_material_basis_in variation in a region on chromosome 20q13 that includes RNF114.,PSORS12,,,MIM:612950,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111457,STING-associated vasculopathy with onset in infancy,DOID:0111457,"An autoimmune disease of the cardiovascular system characterized by onset in infancy of autoinflammatory vasculopathy causing severe skin lesions, particularly affecting the face, ears, nose, and digits, and resulting in ulceration, eschar formation, necrosis, and, in some cases, amputation that has_material_basis_in heterozygous gain of function mutation in the TMEM173 gene on chromosome 5q31.",SAVI,,,GARD:12357 | MIM:615934 | ORDO:425120,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111768,X-linked properdin deficiency,DOID:0111768,A complement deficiency characterized by decreased plasma levels of complement factor properdin and increased susceptibility to Neisseria species infections that has_material_basis_in homozygous or hemizygous mutation in PFC on chromosome Xp11.23.,CFPD | complement factor properdin deficiency,,,GARD:9913 | MESH:C537241 | MIM:312060 | ORDO:2966 | SNOMEDCT_US_2025_09_01:81166004 | UMLS_CUI:C0398762 | UMLS_CUI:C1839454,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111934,immunodeficiency 38,DOID:0111934,A primary immunodeficiency disease characterized by development of severe clinical disease upon infection with weakly virulent mycobacteria and intracranial calcification that has_material_basis_in homozygous or compound heterozygous mutation in the ISG15 gene on chromosome 1p36.33.,"IMD38 | Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency | autosomal recessive ISG15 deficiency | immunodeficiency 38 with basal ganglia calcification | immunodeficiency 38, mycobacteriosis, autosomal recessive",,,MIM:616126 | ORDO:319563,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111935,immunodeficiency 16,DOID:0111935,"A combined T cell and B cell immunodeficiency characterized by classic Kaposi sarcoma of childhood, poor T-cell recall immune responses, and decrease in the proportion of circulating memory B cells that has_material_basis_in homozygous or compound heterozygous mutation in the TNFRSF4 gene on chromosome 1p36.33.",IMD16 | OX40 deficiency | combined immunodeficiency due to OX40 deficiency | combined immunodeficiency with childhood-onset Kaposi sarcoma | combined immunodeficiency with impaired immunity to HHV-8 | combined immunodeficiency with impaired immunity to human herpes virus 8,,,MIM:615593 | ORDO:431149 | SNOMEDCT_US_2025_09_01:766879006 | UMLS_CUI:C3810053 | UMLS_CUI:C4707864,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,UMLS_CUI:C3810053 | UMLS_CUI:C4707864,,,
http://purl.obolibrary.org/obo/DOID_0111936,immunodeficiency 14,DOID:0111936,A combined T cell and B cell immunodeficiency characterized by B- and T-cell abnormalities and onset of recurrent sinopulmonary and other infections in early childhood that has_material_basis_in heterozygous activating mutation in the PIK3CD gene on chromosome 1p36.22.,APDS | IMD14 | PASLI disease | activated PI3K-delta syndrome | senescent T-cells-lymphadenopathy-immunodeficiency syndrome due to p110delta-activating mutation,,,GARD:11983 | MESH:C585640 | MIM:615513 | NCI:C187988 | ORDO:397596 | SNOMEDCT_US_2025_09_01:711480000 | UMLS_CUI:C3714976,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111937,immunodeficiency 22,DOID:0111937,"A severe combined immunodeficiency characterized by severe combined immunodeficiency, selective CD4 lymphopenia, and lack of CD28 expression on CD8+ T cells that has_material_basis_in homozygous or compound heterozygous mutation in the LCK gene on chromosome 1p35.2.",IMD22 | SCID due to LCK deficiency | SCID due to lymphocyte-specific protein tyrosine kinase deficiency | severe combined immunodeficiency due to LCK deficiency | severe combined immunodeficiency due to lymphocyte-specific protein tyrosine kinase deficiency,,,MIM:615758 | NCI:C176808 | ORDO:280142 | UMLS_CUI:C4014233,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111938,immunodeficiency 24,DOID:0111938,A severe combined immunodeficiency characterized by impaired proliferation of activated T and B cells in response to antigen receptor-mediated activation that has_material_basis_in homozygous or compound heterozygous mutation in the CTPS1 gene on chromosome 1p34.2.,IMD24 | SCID due to CTPS1 deficiency | severe combined immunodeficiency due to CTPS1 deficiency,,,MIM:615897 | ORDO:420573 | UMLS_CUI:C4014617,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111939,immunodeficiency 37,DOID:0111939,A combined T cell and B cell immunodeficiency characterized by hypogammaglobulinemia with profoundly reduced memory B cells and memory T cells and increased numbers of circulating naive lymphocytes that has_material_basis_in homozygous or compound heterozygous mutation in the BCL10 gene on chromosome 1p22.3.,IMD37,,,MIM:616098 | UMLS_CUI:C4015195,,disease_ontology,UMLS_CUI:C4015195,,,
http://purl.obolibrary.org/obo/DOID_0111940,immunodeficiency 42,DOID:0111940,A primary immunodeficiency disease characterized by onset in infancy of increased susceptibility to mycobacterial and candidal infections that has_material_basis_in homozygous or compound heterozygous mutation in the RORC gene on chromosome 1q21.3.,IMD42 | autosomal recessive MSMD due to complete RORgamma receptor defiency | autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete RORgamma receptor deficiency | autosomal recessive primary immunodeficiency due to RORC mutation,,,MIM:616622 | ORDO:477857,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111941,immunodeficiency 20,DOID:0111941,A primary immunodeficiency disease characterized by a defect in spontaneous NK cell cytotoxicity that has_material_basis_in homozygous or compound heterozygous mutation in the FCGR3A gene on chromosome 1q23.3.,CD16 deficiency | IMD20 | autosomal recessive primary immunodeficiency with defective spontaneous NK cell cytotoxicity | autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity,,,MIM:615707 | ORDO:437552,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111942,immunodeficiency 25,DOID:0111942,"A T cell deficiency characterized by decreased T cell counts, normal B cell counts, and eosinophilia that has_material_basis_in homozygous or compound heterozygous mutation in the CD247 gene on chromosome 1q24.2.",IMD25 | immunodeficiency due to defect in CD3-zeta,,,MESH:C565712 | MIM:610163 | UMLS_CUI:C1857798,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111943,immunodeficiency 48,DOID:0111943,"A T cell deficiency characterized by a selective T cell defect where circulating T cells exclusively express CD4, CD3, and T-cell receptor-alpha/beta and not CD8 on their surfaces that has_material_basis_in homozygous or compound heterozygous mutation in the ZAP70 gene on chromosome 2q11.2.",IMD48 | combined immunodeficiency due to ZAP70 deficiency | zeta-associated-protein 70 deficiency,,,GARD:387 | MESH:C537590 | MIM:269840 | ORDO:911 | UMLS_CUI:C1849236,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111944,immunodeficiency 31B,DOID:0111944,"A primary immunodeficiency disease characterized by impaired cellular responses to interferons A, B, and G resulting increased susceptibility to mycobacteria, Salmonella, and viruses that has_material_basis_in homozygous or compound heterozygous mutation in the STAT1 gene on chromosome 2q32.2.","IMD31B | autosomal recessive STAT1 deficiency | autosomal recessive immunodeficiency 31B, mycobacterial and viral infections | predisposition to severe viral infection due to STAT1 deficiency | susceptibility to viral and mycobacterial infections due to STAT1 deficiency",,,MIM:613796 | ORDO:391311,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111945,immunodeficiency 31A,DOID:0111945,A primary immunodeficiency disease characterized by impaired response to IFNG but not to INFA or IFNB resulting in increased susceptibility to mycobacterial infection that has_material_basis_in heterozygous mutation in the STAT1 gene on chromosome 2q32.2.,"IMD31A | MSMD due to partial STAT1 deficiency | MSMD due to partial signal transducer and activator of transcription 1 deficiency | Mendelian susceptibility to mycobacterial diseases due to partial STAT1 deficiency | Mendelian susceptibility to mycobacterial diseases due to partial signal transducer and activator of transcription 1 deficiency | autosomal dominant immunodeficiency 31A, mycobacteriosis",,,MIM:614892 | ORDO:319595,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111946,immunodeficiency 31C,DOID:0111946,A primary immunodeficiency disease characterized by onset in infancy or childhood of chronic mucocutaneous candidiasis and increased IFNG activation that has_material_basis_in heterozygous gain of function mutation in the STAT1 gene on chromosome 2q32.2.,CANDF7 | IMD31C | autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome | autosomal dominant chronic mucocutaneous familial candidiasis | autosomal dominant immunodeficiency 31C | familial candidiasis 7,,,MIM:614162 | ORDO:391487,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111947,immunodeficiency 21,DOID:0111947,"A primary immunodeficiency disease characterized by profoundly decreased or absent monocytes, B lymphocytes, natural killer (NK) lymphocytes, and circulating and tissue dendritic cells with normal or nearly normal T cell numbers that has_material_basis_in heterozygous mutation in the GATA2 gene on chromosome 3q21.3.","DCML | GATA2 deficiency | IMD21 | MonoMAC | combined immunodeficiency with susceptibility to mycobacterial, viral and fungal infections | dendritic cell, monocyte, B and NK lymphoid deficiency | monocyte-B-natural killer-dendritic cell deficiency syndrome | monocytopenia and mycobacterial infection syndrome | monocytopenia with susceptibility to infections",,,GARD:10934 | MESH:D000077428 | MIM:614172 | NCI:C126349 | ORDO:228423,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111948,immunodeficiency 46,DOID:0111948,"A combined T cell and B cell immunodeficiency characterized by hypo- or agammaglobulinemia, normal lymphocyte counts, intermittent neutropenia, intermittent thrombocytopenia, decreased numbers of memory B cells, impaired immunoglobulin class-switching, and decreased proliferative responses of T cells that has_material_basis_in homozygous or compound heterozygous mutation in the TFRC gene on chromosome 3q29.",CID due to TFRC deficiency | IMD46 | TFRC-related combined immunodeficiency | combined immunodeficiency due to TFRC deficiency,,,MIM:616740 | ORDO:476113 | SNOMEDCT_US_2025_09_01:1179288008 | UMLS_CUI:C5568133,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111949,immunodeficiency 36,DOID:0111949,"A combined T cell and B cell immunodeficiency characterized by infantile or childhood onset of recurrent bacterial respiratory tract infections, lymphoproliferation, variable antibody deficiency (sometimes with hyper IgM), chronic viral infection (EBV, CMV), and autoimmunity that has_material_basis_in heterozygous mutation in the PIK3R1 gene on chromosome 5q13.",IMD36 | activated phosphoinositide 3-kinase delta syndrome 2 | immunodeficiency-36 with lymphoproliferation,,,MIM:616005 | NCI:C176703 | UMLS_CUI:C4014934,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111950,immunodeficiency 29,DOID:0111950,A primary immunodeficiency disease characterized by undetectable IL12B secretion by leukocytes and increased susceptibility to intracellular bacterial infections that has_material_basis_in homozygous or compound heterozygous mutation in the IL12B gene on chromosome 5q33.3.,"IL12B deficiency | IMD29 | MSMD due to complete IL12B deficiency | MSMD due to complete interleukin 12B deficiency | Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency | Mendelian susceptibility to mycobacterial diseases due to complete interleukin 12B deficiency | immunodeficiency 29, mycobacteriosis",,,MIM:614890 | ORDO:319558,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111951,immunodeficiency 40,DOID:0111951,"A combined T cell and B cell immunodeficiency characterized by reduced T-cell number and function, with variable defects in B-cell and NK-cell function resulting in onset in early childhood of invasive bacterial and viral infections that has_material_basis_in homozygous or compound heterozygous mutation in the DOCK2 gene on chromosome 5q35.1.",DOCK2 deficiency | IMD40,,,GARD:12653 | MIM:616433 | NCI:C176799 | ORDO:447737 | SNOMEDCT_US_2025_09_01:1197479002 | UMLS_CUI:C4225328,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111952,immunodeficiency 57,DOID:0111952,"A primary immunodeficiency disease characterized by recurrent infections starting in the first year of life, lymphopenia, altered production of various cytokines, inflammatory polyarthritis, and chronic active inflammation of the digestive tract that has_material_basis_in homozygous or compound heterozygous mutation in the RIPK1 gene on chromosome 6p25.2.",IMD57 | immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections-lymphopenia syndrome | immunodeficiency 57 with autoinflammation,,,MIM:618108 | ORDO:529977,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111953,immunodeficiency 23,DOID:0111953,"A combined T cell and B cells immunodeficiency characterized by marked atopy and autoimmunity caused by increased T(H)2 and T(H)17 cytokine production by CD4(+) T cells, T-cell lymphopenia, reduced memory B-cell numbers, recurrent respiratory and skin infections beginning in early childhood, increased serum IgE, and variable developmental delay or intellectual impairment that has_material_basis_in homozygous or compound heterozygous mutation in the PGM3 gene on chromosome 6q14.1.",CID due to PGM3 deficiency | IMD23 | PGM3-CDG | PGM3-related congenital disorder of glycosylation | combined immunodeficiency due to PGM3 deficiency,,,GARD:4331 | MIM:615816 | NCI:C126339 | ORDO:443811 | SNOMEDCT_US_2025_09_01:1187623009 | UMLS_CUI:C4014371,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0111954,immunodeficiency 60,DOID:0111954,"A combined T cell and B cell immunodeficiency characterized by variably decreased immunoglobulin production, decreased T-regulatory cells, overall impaired lymphocyte maturation, inflammatory bowel disease and recurrent sinopulmonary infections that has_material_basis_in heterozygous mutation in the BACH2 gene on chromosome 6q15.",BACH2-related immunodeficiency and autoimmunity | BRIDA | IMD60,,,MIM:618394 | UMLS_CUI:C5193072,,disease_ontology,UMLS_CUI:C5193072,,,
